id,age,job,marital,education,preferred_contact,balance,loan_house,loan_personal,n_marketing_contacts,marketing_potential,call_length,investment,period
6954,39,management,single,tertiary,cellular,1515,yes,no,6,low,815,549.3,0
6955,44,technician,married,secondary,cellular,7863,no,no,0,uknown,59,0,0
6956,28,admin.,married,secondary,cellular,503,no,yes,0,uknown,553,0,0
6957,59,management,divorced,tertiary,cellular,893,yes,no,0,uknown,206,0,0
6958,47,admin.,married,secondary,NA,0,no,no,0,uknown,110,0,0
6959,33,blue-collar,single,secondary,cellular,56,yes,no,0,uknown,290,0,0
6960,45,services,married,secondary,NA,350,yes,yes,0,uknown,146,0,0
6961,35,management,single,tertiary,cellular,694,yes,no,0,uknown,129,0,0
6962,53,retired,married,primary,NA,0,no,yes,0,uknown,747,0,0
6963,52,self-employed,married,secondary,NA,-488,yes,no,0,uknown,322,0,0
6964,44,management,married,secondary,cellular,488,no,yes,11,low,138,0,0
6965,40,technician,married,secondary,NA,-378,yes,no,0,uknown,261,0,0
6966,31,management,single,tertiary,cellular,6542,yes,no,2,uknown,71,0,0
6967,44,self-employed,married,secondary,cellular,465,no,no,0,uknown,160,0,0
6968,51,blue-collar,married,primary,cellular,7098,no,no,0,uknown,1471,966.92,0
6969,50,self-employed,divorced,tertiary,cellular,1390,no,no,0,uknown,55,0,0
6970,48,unemployed,married,primary,NA,551,yes,no,0,uknown,162,0,0
6971,64,retired,married,secondary,cellular,1176,no,no,0,uknown,104,0,0
6972,58,retired,married,secondary,cellular,1227,no,no,0,uknown,277,0,0
6973,35,admin.,married,secondary,NA,640,no,no,0,uknown,461,0,0
6974,54,self-employed,married,secondary,NA,153,yes,no,0,uknown,40,0,0
6975,30,blue-collar,married,secondary,cellular,975,yes,no,2,low,256,0,0
6976,47,technician,married,tertiary,NA,4568,no,no,0,uknown,100,0,0
6977,47,management,married,tertiary,cellular,274,no,yes,0,uknown,313,0,0
6978,47,admin.,married,secondary,NA,4923,no,no,0,uknown,121,0,0
6979,46,admin.,married,secondary,cellular,1804,no,no,0,uknown,80,0,0
6980,57,blue-collar,married,primary,NA,5431,yes,yes,0,uknown,383,0,0
6981,35,self-employed,married,secondary,cellular,1256,yes,no,0,uknown,73,0,0
6982,31,services,single,secondary,NA,481,yes,no,0,uknown,114,0,0
6983,49,services,married,secondary,cellular,4697,yes,no,0,uknown,66,0,0
6984,48,services,married,primary,cellular,0,yes,no,1,low,90,0,0
6985,57,retired,single,secondary,NA,5305,no,no,0,uknown,192,0,0
6986,35,management,married,tertiary,cellular,925,no,no,0,uknown,200,432.25,0
6987,45,blue-collar,married,primary,cellular,2348,yes,no,1,uknown,492,0,0
6988,36,technician,married,secondary,NA,5902,yes,no,0,uknown,219,0,0
6989,31,admin.,single,secondary,cellular,483,yes,yes,0,uknown,159,0,0
6990,23,admin.,married,secondary,cellular,349,yes,no,0,uknown,108,0,0
6991,34,blue-collar,single,secondary,cellular,47,yes,no,0,uknown,810,0,0
6992,42,admin.,divorced,secondary,cellular,814,yes,no,0,uknown,326,0,0
6993,36,unemployed,married,secondary,cellular,608,yes,no,3,uknown,114,0,0
6994,36,student,single,NA,NA,386,no,no,0,uknown,359,0,0
6995,23,blue-collar,single,primary,cellular,3198,yes,no,2,low,224,0,0
6996,45,management,married,tertiary,NA,1363,yes,no,0,uknown,657,0,0
6997,35,technician,single,secondary,NA,175,yes,no,0,uknown,223,0,0
6998,24,services,married,secondary,cellular,1354,yes,yes,0,uknown,239,0,0
6999,52,blue-collar,married,primary,cellular,1364,yes,no,0,uknown,164,0,0
7000,64,management,married,NA,cellular,2352,no,no,7,high,181,732.21,0
7001,56,services,divorced,secondary,cellular,935,no,no,3,low,136,0,0
7002,45,blue-collar,married,secondary,cellular,1577,yes,no,0,uknown,188,0,0
7003,49,technician,married,secondary,cellular,1432,yes,yes,0,uknown,1014,0,0
7004,51,management,divorced,tertiary,cellular,3926,yes,no,0,uknown,208,0,0
7005,54,unemployed,married,primary,telephone,6427,yes,no,0,uknown,53,0,0
7006,54,admin.,married,secondary,cellular,0,yes,no,0,uknown,46,0,0
7007,47,self-employed,married,secondary,NA,523,no,no,0,uknown,7,0,0
7008,49,NA,married,primary,NA,142,no,no,0,uknown,90,0,0
7009,31,blue-collar,divorced,secondary,cellular,916,yes,yes,0,uknown,172,0,0
7010,48,management,divorced,tertiary,cellular,2939,no,no,0,uknown,91,0,0
7011,34,blue-collar,married,primary,NA,267,yes,no,0,uknown,362,0,0
7012,30,services,single,secondary,cellular,297,yes,no,0,uknown,255,0,0
7013,35,blue-collar,single,primary,NA,47,no,no,0,uknown,317,0,0
7014,31,self-employed,married,tertiary,cellular,168,no,no,0,uknown,193,243.82,0
7015,34,technician,married,secondary,telephone,0,yes,no,0,uknown,1025,0,0
7016,24,services,single,secondary,cellular,258,yes,no,0,uknown,248,0,0
7017,51,NA,married,NA,telephone,1585,no,no,0,uknown,152,0,0
7018,30,technician,single,secondary,telephone,1286,no,no,0,uknown,44,0,0
7019,29,technician,single,secondary,cellular,-247,no,yes,0,uknown,211,0,0
7020,59,entrepreneur,divorced,NA,NA,0,no,no,0,uknown,956,0,0
7021,26,services,single,secondary,cellular,127,yes,yes,0,uknown,85,0,0
7022,28,student,single,secondary,NA,4716,yes,no,0,uknown,329,0,0
7023,30,blue-collar,single,NA,NA,0,yes,no,0,uknown,199,0,0
7024,29,management,single,tertiary,cellular,92,no,no,0,uknown,175,260.57,0
7025,37,technician,married,tertiary,cellular,3043,yes,no,1,low,249,0,0
7026,43,services,married,secondary,cellular,87,no,no,0,uknown,183,0,0
7027,52,blue-collar,single,secondary,NA,510,yes,no,0,uknown,324,0,0
7028,36,blue-collar,married,secondary,telephone,1828,yes,no,0,uknown,24,0,0
7029,20,student,single,secondary,cellular,215,no,no,1,uknown,228,34.23,0
7030,32,management,married,tertiary,cellular,410,yes,no,0,uknown,252,0,0
7031,40,unemployed,single,secondary,NA,1744,yes,no,0,uknown,465,0,0
7032,33,blue-collar,married,primary,cellular,217,yes,no,3,low,198,0,0
7033,36,admin.,single,secondary,cellular,319,yes,no,0,uknown,120,0,0
7034,47,blue-collar,married,primary,telephone,320,no,no,0,uknown,203,0,0
7035,51,services,married,secondary,cellular,917,no,no,0,uknown,56,0,0
7036,30,technician,single,secondary,cellular,865,no,no,0,uknown,114,0,0
7037,30,technician,single,tertiary,cellular,4321,yes,no,0,uknown,257,0,0
7038,45,entrepreneur,married,tertiary,cellular,20138,yes,no,0,uknown,871,2277.46,0
7039,51,blue-collar,married,secondary,cellular,193,no,no,0,uknown,146,0,0
7040,35,management,married,tertiary,cellular,106,no,yes,0,uknown,588,0,0
7041,50,management,single,tertiary,NA,486,no,yes,0,uknown,28,0,0
7042,34,admin.,married,tertiary,cellular,79,yes,no,6,high,120,0,0
7043,30,services,married,primary,cellular,1015,yes,no,0,uknown,11,0,0
7044,43,management,married,tertiary,cellular,1050,yes,yes,0,uknown,67,0,0
7045,25,technician,single,secondary,NA,1135,yes,no,0,uknown,396,0,0
7046,30,unemployed,single,primary,cellular,1,no,no,0,uknown,119,0,0
7047,31,admin.,single,secondary,cellular,554,yes,no,2,low,97,0,0
7048,41,entrepreneur,married,tertiary,telephone,2249,yes,no,0,uknown,231,0,0
7049,59,retired,married,secondary,cellular,1449,yes,yes,0,uknown,437,0,0
7050,46,entrepreneur,married,secondary,cellular,0,yes,yes,0,uknown,54,0,0
7051,50,technician,married,secondary,cellular,684,yes,no,0,uknown,1834,0,0
7052,31,management,single,tertiary,cellular,284,no,no,0,uknown,45,0,0
7053,57,unemployed,married,secondary,cellular,890,no,no,0,uknown,343,0,0
7054,31,blue-collar,married,primary,NA,19,yes,no,0,uknown,241,0,0
7055,50,unemployed,married,primary,NA,210,no,no,0,uknown,247,0,0
7056,29,self-employed,married,secondary,cellular,123,no,yes,3,high,247,109.3,0
7057,54,blue-collar,married,secondary,cellular,-135,yes,no,2,low,152,0,0
7058,45,blue-collar,married,secondary,cellular,10252,no,no,0,uknown,675,1297.37,0
7059,24,technician,single,secondary,cellular,81,yes,no,0,uknown,333,0,0
7060,43,management,married,tertiary,NA,544,yes,no,0,uknown,154,0,0
7061,36,technician,married,secondary,NA,146,yes,yes,0,uknown,284,0,0
7062,44,self-employed,single,tertiary,cellular,18558,yes,no,4,uknown,51,0,0
7063,21,student,single,secondary,cellular,2488,no,no,3,high,258,150.23,0
7064,35,unemployed,single,secondary,cellular,2116,yes,no,0,uknown,409,0,0
7065,32,admin.,married,secondary,cellular,20011,no,no,0,uknown,234,0,0
7066,59,retired,divorced,secondary,NA,284,no,yes,0,uknown,265,0,0
7067,36,admin.,married,secondary,cellular,194,yes,yes,0,uknown,120,0,0
7068,39,blue-collar,single,secondary,cellular,175,no,no,2,uknown,17,0,0
7069,45,admin.,married,secondary,NA,25,yes,no,0,uknown,82,0,0
7070,35,services,single,secondary,cellular,417,yes,no,0,uknown,201,0,0
7071,29,management,married,tertiary,cellular,103,yes,no,2,low,368,0,0
7072,44,management,married,NA,cellular,282,no,no,0,uknown,296,301.24,0
7073,38,blue-collar,married,secondary,cellular,530,yes,no,0,uknown,59,0,0
7074,60,entrepreneur,married,primary,telephone,2408,no,no,0,uknown,102,0,0
7075,43,technician,married,secondary,NA,3285,yes,no,0,uknown,1721,563.12,0
7076,35,admin.,single,secondary,cellular,-133,yes,no,0,uknown,546,0,0
7077,36,admin.,married,secondary,NA,998,yes,no,0,uknown,1044,0,0
7078,43,management,single,primary,cellular,-39,yes,no,0,uknown,9,0,0
7079,59,technician,married,secondary,cellular,116,no,no,7,high,268,236.92,0
7080,29,entrepreneur,married,secondary,NA,0,yes,no,0,uknown,211,0,0
7081,39,blue-collar,single,tertiary,cellular,263,yes,no,6,low,160,0,0
7082,33,blue-collar,married,primary,NA,329,yes,no,0,uknown,44,0,0
7083,52,admin.,divorced,secondary,NA,-209,yes,yes,0,uknown,161,0,0
7084,40,management,married,tertiary,cellular,6008,yes,no,0,uknown,989,0,0
7085,50,blue-collar,married,secondary,NA,-253,no,no,0,uknown,43,0,0
7086,32,management,single,tertiary,cellular,6359,no,no,0,uknown,184,0,0
7087,53,blue-collar,married,primary,cellular,241,yes,no,2,low,1410,0,0
7088,34,entrepreneur,divorced,tertiary,cellular,262,no,no,0,uknown,371,0,0
7089,40,blue-collar,married,primary,NA,0,yes,no,0,uknown,329,0,0
7090,28,management,single,secondary,cellular,1633,no,no,0,uknown,275,556.25,0
7091,50,technician,married,primary,cellular,-315,no,yes,0,uknown,173,0,0
7092,44,services,married,secondary,cellular,-18,no,yes,0,uknown,510,0,0
7093,33,management,single,tertiary,cellular,335,no,no,0,uknown,130,0,0
7094,38,blue-collar,single,primary,cellular,0,yes,no,0,uknown,284,0,0
7095,31,admin.,married,secondary,cellular,2,yes,yes,0,uknown,703,116.24,0
7096,34,unemployed,divorced,tertiary,NA,75,yes,no,0,uknown,31,0,0
7097,51,management,married,primary,NA,98,yes,no,0,uknown,114,0,0
7098,29,services,married,secondary,cellular,3748,no,no,0,uknown,322,0,0
7099,41,management,married,tertiary,telephone,636,yes,no,0,uknown,80,0,0
7100,44,management,single,tertiary,cellular,300,yes,no,0,uknown,48,0,0
7101,36,management,married,tertiary,cellular,369,no,no,0,uknown,75,0,0
7102,25,blue-collar,single,primary,NA,6,yes,yes,0,uknown,174,0,0
7103,51,technician,divorced,secondary,cellular,-113,no,yes,0,uknown,314,0,0
7104,50,services,married,primary,NA,-15,no,yes,0,uknown,71,0,0
7105,54,management,married,tertiary,cellular,1623,no,no,0,uknown,25,0,0
7106,33,technician,divorced,secondary,cellular,751,yes,no,0,uknown,237,0,0
7107,46,self-employed,married,tertiary,cellular,917,no,no,0,uknown,389,0,0
7108,61,retired,married,secondary,NA,280,yes,no,0,uknown,88,0,0
7109,61,management,married,tertiary,cellular,7935,no,no,0,uknown,427,0,0
7110,40,admin.,married,secondary,cellular,767,yes,no,0,uknown,168,0,0
7111,41,blue-collar,married,primary,NA,1052,yes,yes,0,uknown,335,0,0
7112,43,technician,married,primary,cellular,2309,yes,no,0,uknown,578,0,0
7113,30,management,single,secondary,cellular,-383,yes,no,0,uknown,170,0,0
7114,43,management,married,tertiary,cellular,696,no,no,0,uknown,110,0,0
7115,33,technician,married,secondary,NA,-616,yes,yes,0,uknown,320,0,0
7116,39,management,married,tertiary,NA,1598,yes,yes,0,uknown,87,0,0
7117,35,blue-collar,married,secondary,cellular,2074,no,no,0,uknown,183,0,0
7118,45,technician,married,tertiary,cellular,12766,no,no,0,uknown,129,0,0
7119,49,admin.,married,secondary,cellular,300,no,no,0,uknown,76,0,0
7120,47,NA,married,NA,cellular,677,no,no,2,low,900,63.15,0
7121,28,admin.,married,secondary,cellular,-247,yes,yes,2,low,121,0,0
7122,28,student,single,secondary,cellular,293,no,no,0,uknown,194,0,0
7123,30,technician,married,secondary,cellular,2107,no,no,0,uknown,23,0,0
7124,36,housemaid,married,secondary,cellular,0,no,no,0,uknown,76,0,0
7125,49,admin.,married,secondary,cellular,682,no,no,0,uknown,86,0,0
7126,49,blue-collar,married,primary,NA,2068,yes,no,0,uknown,45,0,0
7127,54,blue-collar,married,primary,cellular,126,yes,no,0,uknown,357,0,0
7128,54,housemaid,married,primary,NA,3151,no,no,0,uknown,350,0,0
7129,60,admin.,divorced,secondary,telephone,0,no,yes,0,uknown,357,0,0
7130,33,unemployed,divorced,secondary,NA,1005,yes,no,0,uknown,229,0,0
7131,43,management,married,tertiary,cellular,676,no,no,0,uknown,143,0,0
7132,50,management,married,tertiary,cellular,19447,yes,yes,0,uknown,166,0,0
7133,50,services,married,secondary,cellular,1572,yes,no,0,uknown,185,0,0
7134,40,self-employed,married,tertiary,NA,1750,no,no,0,uknown,197,0,0
7135,22,student,single,secondary,cellular,1522,no,no,0,uknown,368,101.53,0
7136,39,housemaid,married,primary,cellular,34,yes,no,0,uknown,377,0,0
7137,45,self-employed,married,primary,NA,750,no,no,0,uknown,183,0,0
7138,47,services,divorced,secondary,cellular,0,no,no,0,uknown,216,0,0
7139,29,blue-collar,married,secondary,cellular,25,yes,no,0,uknown,50,0,0
7140,31,admin.,single,tertiary,cellular,253,yes,no,4,low,82,0,0
7141,37,admin.,single,secondary,cellular,810,yes,no,1,low,376,0,0
7142,37,self-employed,married,tertiary,cellular,552,no,no,0,uknown,379,0,0
7143,36,management,married,secondary,cellular,0,no,no,0,uknown,80,0,0
7144,52,technician,married,secondary,cellular,3151,no,no,0,uknown,89,0,0
7145,50,management,married,tertiary,telephone,4,yes,yes,0,uknown,105,0,0
7146,44,services,married,secondary,cellular,972,yes,no,0,uknown,294,0,0
7147,26,blue-collar,married,secondary,NA,800,yes,no,0,uknown,219,0,0
7148,60,retired,divorced,secondary,NA,216,yes,no,0,uknown,238,0,0
7149,32,management,married,tertiary,cellular,268,yes,yes,0,uknown,106,0,0
7150,41,blue-collar,married,primary,cellular,241,yes,no,0,uknown,48,0,0
7151,42,technician,single,secondary,NA,1882,yes,no,0,uknown,87,0,0
7152,30,management,single,tertiary,cellular,3384,no,no,0,uknown,578,957.68,0
7153,33,admin.,single,secondary,cellular,4713,no,no,0,uknown,110,0,0
7154,23,student,single,secondary,cellular,234,yes,no,7,uknown,33,0,0
7155,36,blue-collar,divorced,primary,NA,117,yes,no,0,uknown,123,0,0
7156,34,management,married,tertiary,cellular,19391,no,no,0,uknown,391,0,0
7157,47,blue-collar,married,primary,NA,4666,no,no,0,uknown,451,0,0
7158,61,retired,married,secondary,NA,195,yes,yes,0,uknown,179,0,0
7159,32,management,single,tertiary,cellular,202,no,no,0,uknown,16,0,0
7160,43,blue-collar,married,primary,cellular,-404,yes,yes,1,low,205,0,0
7161,33,technician,married,secondary,cellular,1,yes,no,0,uknown,261,0,0
7162,55,entrepreneur,married,tertiary,cellular,41923,no,no,0,uknown,69,0,0
7163,57,services,divorced,primary,NA,1920,no,no,0,uknown,77,0,0
7164,39,management,married,tertiary,cellular,622,no,no,0,uknown,145,0,0
7165,45,blue-collar,married,primary,NA,97,yes,no,0,uknown,923,0,0
7166,27,management,single,tertiary,cellular,377,no,no,1,low,171,0,0
7167,46,technician,married,secondary,cellular,6086,no,no,0,uknown,210,0,0
7168,53,blue-collar,married,secondary,cellular,143,yes,no,0,uknown,122,0,0
7169,49,admin.,married,secondary,cellular,0,yes,yes,0,uknown,71,0,0
7170,45,student,single,NA,cellular,1527,no,no,0,uknown,132,106.1,0
7171,39,housemaid,single,primary,NA,1340,no,no,0,uknown,113,0,0
7172,35,blue-collar,married,secondary,NA,2688,yes,no,0,uknown,281,0,0
7173,56,admin.,divorced,secondary,cellular,-429,no,yes,0,uknown,229,0,0
7174,43,technician,married,secondary,cellular,-57,no,no,0,uknown,41,0,0
7175,57,admin.,divorced,secondary,cellular,18268,yes,no,0,uknown,68,0,0
7176,50,technician,married,secondary,telephone,2406,yes,no,0,uknown,197,0,0
7177,55,technician,married,NA,cellular,240,yes,no,1,high,108,293.41,0
7178,54,management,married,tertiary,cellular,2819,no,no,0,uknown,123,0,0
7179,54,technician,married,secondary,cellular,3994,no,yes,2,high,595,497.23,0
7180,54,management,married,tertiary,cellular,184,no,no,0,uknown,13,0,0
7181,59,management,married,tertiary,cellular,1,yes,no,0,uknown,210,236.26,0
7182,28,technician,single,secondary,cellular,8,yes,no,3,low,389,0,0
7183,39,technician,married,secondary,cellular,49,yes,no,0,uknown,379,0,0
7184,33,admin.,married,secondary,cellular,353,yes,no,0,uknown,107,0,0
7185,25,student,single,secondary,cellular,1747,yes,no,0,uknown,903,108.15,0
7186,51,services,married,secondary,telephone,260,no,no,0,uknown,183,0,0
7187,54,management,married,secondary,cellular,1150,no,no,0,uknown,660,0,0
7188,47,admin.,single,tertiary,cellular,0,no,no,0,uknown,137,0,0
7189,47,technician,married,secondary,NA,321,yes,yes,0,uknown,111,0,0
7190,58,management,married,tertiary,cellular,96,no,no,0,uknown,850,279.39,0
7191,37,technician,married,tertiary,cellular,732,no,no,0,uknown,354,0,0
7192,33,management,married,tertiary,cellular,0,yes,no,0,uknown,366,0,0
7193,46,technician,married,tertiary,cellular,16,no,no,0,uknown,121,0,0
7194,31,services,married,secondary,NA,25,yes,yes,0,uknown,172,0,0
7195,37,blue-collar,married,primary,NA,157,yes,no,0,uknown,833,0,0
7196,44,management,married,tertiary,cellular,70,no,no,0,uknown,165,0,0
7197,60,blue-collar,married,secondary,cellular,322,yes,no,0,uknown,63,0,0
7198,48,management,divorced,tertiary,cellular,84,yes,no,5,low,14,0,0
7199,36,technician,married,tertiary,NA,404,no,no,0,uknown,63,0,0
7200,46,management,married,primary,cellular,3229,yes,no,0,uknown,1550,901.46,0
7201,52,technician,married,secondary,cellular,2095,yes,yes,0,uknown,419,0,0
7202,52,blue-collar,married,secondary,NA,289,yes,no,0,uknown,45,0,0
7203,45,admin.,single,secondary,cellular,0,yes,no,0,uknown,38,0,0
7204,49,blue-collar,married,secondary,cellular,-454,yes,no,0,uknown,558,243.5,0
7205,45,self-employed,married,secondary,cellular,830,no,no,2,low,180,0,0
7206,52,management,divorced,tertiary,cellular,-723,yes,yes,0,uknown,636,0,0
7207,45,housemaid,married,secondary,cellular,1623,no,no,0,uknown,192,0,0
7208,42,technician,married,secondary,cellular,27,no,no,0,uknown,259,0,0
7209,29,services,single,secondary,NA,703,yes,no,0,uknown,129,0,0
7210,42,unemployed,single,NA,cellular,3274,yes,no,0,uknown,137,0,0
7211,44,management,married,tertiary,cellular,0,no,no,0,uknown,54,0,0
7212,54,blue-collar,married,secondary,NA,-69,yes,no,0,uknown,135,0,0
7213,41,technician,married,tertiary,NA,13,no,no,0,uknown,189,0,0
7214,35,self-employed,married,secondary,NA,273,no,no,0,uknown,28,0,0
7215,41,management,married,tertiary,cellular,1408,no,no,0,uknown,403,0,0
7216,29,blue-collar,married,primary,cellular,248,yes,no,0,uknown,113,0,0
7217,52,technician,married,tertiary,NA,1405,yes,yes,0,uknown,255,0,0
7218,31,admin.,single,secondary,NA,1306,yes,no,0,uknown,217,0,0
7219,53,housemaid,single,primary,NA,1238,no,no,0,uknown,23,0,0
7220,37,self-employed,single,tertiary,NA,281,yes,no,0,uknown,869,0,0
7221,55,housemaid,married,primary,NA,0,no,no,0,uknown,306,0,0
7222,23,technician,single,secondary,cellular,283,yes,no,2,high,175,288.33,0
7223,57,blue-collar,married,secondary,telephone,2058,yes,no,0,uknown,23,0,0
7224,46,technician,single,tertiary,telephone,568,no,no,0,uknown,51,0,0
7225,29,services,married,secondary,cellular,489,yes,no,0,uknown,332,0,0
